absa_seat,absa_food,absa_staff,absa_ground_service,absa_entertainment,Verified,Type Of Traveller,Seat Type,review_length,Recommended
-0.338,-0.9462,-0.9716,-0.9352,-0.8891,True,Business,Economy Class,175,0
-0.9148,-0.9586,-0.9762,-0.9695,-0.9464,True,Business,Economy Class,485,0
0.3363,0.081,0.0502,0.1512,0.3556,True,Business,Economy Class,545,0
-0.1639,-0.653,-0.9573,-0.8258,-0.4144,True,Solo Leisure,Economy Class,276,0
-0.8131,-0.9556,-0.9772,-0.9653,-0.9415,True,Couple Leisure,Economy Class,333,0
-0.8907,-0.9374,-0.9651,-0.9561,-0.9309,True,Family Leisure,Economy Class,576,0
-0.9268,-0.9641,-0.9865,-0.9348,-0.9495,True,Solo Leisure,Economy Class,377,0
-0.3775,-0.8719,-0.926,-0.8784,-0.7399,True,Couple Leisure,Economy Class,582,0
-0.9222,-0.9575,-0.974,-0.9623,-0.9317,False,Couple Leisure,Economy Class,358,0
-0.796,-0.8429,-0.8679,-0.8533,-0.8173,True,Family Leisure,Economy Class,2140,0
-0.9211,-0.9446,-0.9499,-0.9527,-0.9447,True,Business,Economy Class,1408,0
-0.8957,-0.9609,-0.972,-0.9636,-0.9505,False,Solo Leisure,Economy Class,719,0
-0.6896,-0.7884,-0.8969,-0.8511,-0.7438,True,Solo Leisure,Economy Class,906,0
0.9562,0.9259,0.9576,0.9455,0.9472,True,Business,Economy Class,216,1
-0.9659,-0.9788,-0.9861,-0.9778,-0.9748,True,Family Leisure,Economy Class,435,0
-0.4665,-0.9014,-0.9372,-0.8171,-0.6337,True,Couple Leisure,Economy Class,416,0
-0.9778,-0.9759,-0.977,-0.9821,-0.9778,True,Solo Leisure,Economy Class,224,0
0.9717,0.9712,0.9756,0.8929,0.9947,False,Solo Leisure,Economy Class,337,1
-0.88,-0.9483,-0.9576,-0.9474,-0.9405,True,Solo Leisure,Business Class,663,0
-0.7772,-0.7858,-0.8655,-0.7406,-0.7968,True,Solo Leisure,Economy Class,281,0
0.9896,0.9646,0.9817,0.8652,0.9826,False,Solo Leisure,Economy Class,234,1
-0.8497,-0.9247,-0.9373,-0.9521,-0.9135,True,Solo Leisure,Economy Class,1303,0
-0.8345,-0.9523,-0.9801,-0.9594,-0.9329,True,Couple Leisure,Economy Class,466,0
-0.7123,-0.958,-0.9927,-0.9597,-0.886,True,Business,Economy Class,209,0
-0.6371,-0.9428,-0.9814,-0.9356,-0.8797,True,Solo Leisure,Economy Class,327,0
-0.538,-0.6599,-0.7008,-0.6724,-0.6422,True,Family Leisure,Economy Class,1619,0
-0.9331,-0.9647,-0.9749,-0.9679,-0.9537,True,Business,Economy Class,522,0
-0.8582,-0.9656,-0.9819,-0.9606,-0.9449,False,Family Leisure,Economy Class,443,0
0.9511,0.945,0.9271,0.7904,0.93,False,Solo Leisure,Economy Class,297,1
-0.8346,-0.9352,-0.9726,-0.9552,-0.9018,False,Business,Economy Class,320,0
-0.9344,-0.9584,-0.9858,-0.95,-0.9499,False,Family Leisure,Economy Class,540,0
0.4455,-0.822,-0.8075,-0.7882,-0.6323,False,Family Leisure,Economy Class,809,0
0.9942,0.9728,0.9732,0.9458,0.9656,False,Business,Economy Class,174,1
-0.933,-0.9787,-0.9858,-0.9891,-0.9726,False,Family Leisure,Economy Class,273,0
0.9337,0.9243,0.9502,0.9058,0.9194,False,Unknown,Business Class,1914,1
-0.508,-0.1286,0.5955,-0.6964,-0.0225,False,Unknown,Economy Class,716,1
0.9825,0.9787,0.9823,0.9454,0.9764,False,Unknown,Economy Class,716,1
0.9933,0.9921,0.9946,0.961,0.992,False,Unknown,Business Class,413,1
0.2092,-0.8697,-0.9782,-0.9494,-0.6596,False,Unknown,Business Class,380,0
-0.3159,-0.2864,-0.2612,-0.4505,-0.2466,False,Unknown,Business Class,1630,1
-0.3159,-0.2864,-0.2612,-0.4505,-0.2466,False,Unknown,Business Class,1630,1
-0.3491,-0.9292,-0.9616,-0.9861,-0.8921,True,Couple Leisure,Economy Class,157,0
-0.9343,-0.9321,-0.93,-0.9304,-0.9304,False,Solo Leisure,Economy Class,2121,0
-0.9763,-0.9857,-0.9893,-0.9914,-0.9781,True,Solo Leisure,Economy Class,196,0
-0.9336,-0.978,-0.9761,-0.9726,-0.9463,False,Solo Leisure,Economy Class,494,0
-0.9932,-0.9598,-0.972,-0.9641,-0.9258,False,Solo Leisure,Economy Class,283,0
-0.7991,-0.9221,-0.9411,-0.9399,-0.9026,True,Solo Leisure,Economy Class,960,0
-0.924,-0.9653,-0.9789,-0.9687,-0.9545,True,Family Leisure,Economy Class,529,0
-0.8965,-0.9735,-0.978,-0.9742,-0.9477,False,Couple Leisure,Economy Class,446,0
-0.5977,-0.729,-0.6504,-0.8189,-0.6726,True,Business,Economy Class,181,0
-0.3845,-0.8215,-0.8565,-0.8356,-0.662,True,Solo Leisure,Economy Class,652,0
-0.4825,-0.742,-0.7819,-0.752,-0.6827,False,Solo Leisure,Economy Class,1095,0
-0.9103,-0.976,-0.9839,-0.9778,-0.968,True,Solo Leisure,Economy Class,552,0
0.6243,-0.7372,-0.9796,-0.8457,-0.3646,True,Solo Leisure,Economy Class,365,0
-0.9059,-0.917,-0.9337,-0.9146,-0.9018,True,Family Leisure,Economy Class,837,0
-0.8968,-0.9586,-0.9693,-0.9699,-0.9504,True,Business,Economy Class,749,0
-0.7373,-0.7902,-0.8355,-0.7828,-0.7108,True,Solo Leisure,Economy Class,1017,0
0.984,0.9798,0.9708,0.7959,0.9706,True,Family Leisure,Economy Class,287,1
0.9947,0.9916,0.9949,0.9804,0.983,True,Solo Leisure,Economy Class,171,1
-0.9843,-0.979,-0.982,-0.9781,-0.9779,True,Business,Economy Class,823,0
-0.798,-0.9403,-0.9622,-0.975,-0.8915,True,Business,Economy Class,202,0
0.9461,0.9052,0.9579,0.752,0.9048,True,Solo Leisure,Economy Class,174,1
-0.9862,-0.9908,-0.9904,-0.989,-0.9881,True,Couple Leisure,Economy Class,220,0
0.3515,-0.9076,-0.9931,-0.9685,-0.7596,True,Solo Leisure,Economy Class,153,0
-0.7817,-0.9362,-0.9521,-0.9419,-0.8821,True,Couple Leisure,Economy Class,475,0
0.7069,0.5122,0.4088,0.294,0.5018,False,Solo Leisure,Economy Class,1363,1
0.8017,0.7317,0.7844,0.4091,0.8071,True,Solo Leisure,Economy Class,546,1
0.9905,0.9905,0.992,0.6839,0.9892,True,Family Leisure,Economy Class,336,1
-0.9711,-0.9864,-0.9889,-0.9864,-0.9845,True,Family Leisure,Economy Class,202,0
-0.7704,-0.8787,-0.918,-0.891,-0.8578,False,Family Leisure,Economy Class,1125,0
0.9885,0.9705,0.9585,0.8416,0.9659,True,Solo Leisure,Economy Class,166,1
-0.8172,-0.9192,-0.9442,-0.922,-0.8936,True,Family Leisure,Economy Class,1077,0
0.991,0.989,0.9922,0.9508,0.984,False,Family Leisure,Economy Class,167,1
-0.8845,-0.9456,-0.9634,-0.9446,-0.9176,True,Couple Leisure,Economy Class,537,0
0.9926,0.9892,0.9915,0.9449,0.9885,True,Solo Leisure,Economy Class,333,1
-0.5404,-0.7535,-0.9238,-0.8543,-0.6364,False,Solo Leisure,Economy Class,391,0
0.7804,0.735,0.7771,0.6946,0.7515,True,Family Leisure,Economy Class,1179,1
0.9907,0.9912,0.9913,0.9505,0.993,True,Couple Leisure,Economy Class,310,1
-0.8602,-0.9452,-0.993,-0.9552,-0.9103,True,Solo Leisure,Economy Class,326,0
-0.8998,-0.9738,-0.9901,-0.9777,-0.9592,False,Business,Economy Class,544,0
-0.9205,-0.989,-0.9918,-0.984,-0.9695,True,Couple Leisure,Economy Class,178,1
-0.8318,-0.9359,-0.953,-0.9539,-0.9159,True,Family Leisure,Economy Class,506,1
-0.9545,-0.9688,-0.972,-0.958,-0.9499,False,Business,Economy Class,767,0
-0.4271,-0.8304,-0.8638,-0.8657,-0.7136,True,Solo Leisure,Economy Class,503,0
-0.8228,-0.8746,-0.9093,-0.8616,-0.8084,True,Business,Economy Class,912,0
-0.9511,-0.9829,-0.9884,-0.9836,-0.9658,True,Family Leisure,Economy Class,556,1
-0.8393,-0.8746,-0.8833,-0.8883,-0.8482,True,Business,Economy Class,1016,0
-0.854,-0.8886,-0.9055,-0.8824,-0.8672,True,Family Leisure,Economy Class,1368,0
0.9904,0.9893,0.9909,0.522,0.9896,True,Family Leisure,Business Class,760,1
-0.932,-0.955,-0.9581,-0.9509,-0.9447,True,Couple Leisure,Business Class,1199,0
0.9781,0.9756,0.9802,0.9573,0.9773,True,Couple Leisure,Economy Class,411,1
-0.913,-0.9681,-0.963,-0.9665,-0.9429,True,Family Leisure,Economy Class,579,0
0.9866,0.9837,0.9887,0.9742,0.9826,False,Couple Leisure,Economy Class,487,1
-0.9006,-0.9447,-0.9615,-0.9484,-0.9296,False,Couple Leisure,Economy Class,887,0
0.9757,0.9438,0.9885,0.5867,0.9378,True,Business,Economy Class,273,1
-0.5822,-0.9049,-0.9166,-0.9226,-0.8631,True,Family Leisure,Economy Class,840,0
-0.9846,-0.9812,-0.9857,-0.9806,-0.981,True,Solo Leisure,Economy Class,747,0
0.5823,0.5559,0.7865,-0.3528,0.5015,True,Family Leisure,Economy Class,293,1
0.9177,0.7891,0.8608,0.611,0.8374,True,Family Leisure,Economy Class,834,1
0.9585,0.8924,0.9415,0.4884,0.9113,False,Solo Leisure,Economy Class,455,1
-0.817,-0.9019,-0.9381,-0.9108,-0.888,True,Couple Leisure,Economy Class,712,0
-0.6469,-0.8527,-0.9048,-0.8778,-0.8095,False,Solo Leisure,Economy Class,701,0
-0.5027,-0.899,-0.9345,-0.9409,-0.8174,True,Couple Leisure,Economy Class,397,0
0.9881,0.9868,0.9892,0.973,0.9843,True,Solo Leisure,Economy Class,511,1
-0.9017,-0.9626,-0.9769,-0.9718,-0.9087,False,Couple Leisure,Economy Class,284,0
-0.6209,-0.9025,0.8736,-0.9383,-0.844,False,Family Leisure,Business Class,368,0
-0.2769,-0.7995,-0.9721,-0.8458,-0.6823,True,Solo Leisure,Economy Class,270,0
-0.6876,-0.9087,-0.9309,-0.9149,-0.8447,True,Solo Leisure,Economy Class,534,0
-0.9286,-0.9714,-0.9755,-0.9735,-0.9623,True,Family Leisure,Economy Class,537,0
-0.7732,-0.969,-0.9755,-0.9666,-0.9118,False,Couple Leisure,Economy Class,520,0
-0.3898,-0.6053,-0.752,-0.4795,-0.4169,True,Business,Economy Class,991,0
-0.9038,-0.9466,-0.9614,-0.8998,-0.8729,True,Solo Leisure,Economy Class,464,0
-0.6758,-0.9149,-0.8794,-0.9637,-0.8244,True,Family Leisure,Economy Class,172,0
-0.9234,-0.9749,-0.976,-0.9766,-0.9443,True,Couple Leisure,Economy Class,224,1
-0.5474,-0.7977,-0.7729,-0.8576,-0.7736,True,Solo Leisure,Economy Class,691,0
-0.2496,-0.8642,-0.9548,-0.8886,-0.7038,True,Solo Leisure,Economy Class,404,0
-0.848,-0.9434,-0.969,-0.9414,-0.903,False,Couple Leisure,Economy Class,588,0
-0.4553,-0.9115,-0.9888,-0.8933,-0.7165,True,Family Leisure,Economy Class,278,0
0.9857,0.9829,0.9849,0.9511,0.9827,True,Solo Leisure,Economy Class,345,1
-0.9427,-0.968,-0.9845,-0.9543,-0.9508,False,Family Leisure,Economy Class,494,0
0.9894,0.9907,0.9933,0.983,0.9872,True,Family Leisure,Economy Class,262,1
-0.8408,-0.9653,-0.9888,-0.9648,-0.9129,True,Business,Economy Class,290,0
-0.9466,-0.9688,-0.9703,-0.9242,-0.9515,True,Business,Economy Class,373,0
0.9961,0.9958,0.9961,0.9951,0.9956,True,Couple Leisure,Economy Class,282,1
-0.113,-0.3815,-0.4819,-0.4005,-0.2946,True,Couple Leisure,Economy Class,1513,0
0.6944,0.8209,0.9403,0.7626,0.8849,True,Solo Leisure,Economy Class,451,1
-0.8225,-0.8891,-0.9435,-0.881,-0.8448,True,Couple Leisure,Economy Class,1089,1
-0.6981,-0.9373,-0.9596,-0.9246,-0.8574,True,Solo Leisure,Economy Class,375,0
0.9756,0.9562,0.9753,0.9212,0.9628,False,Couple Leisure,Economy Class,592,1
-0.9003,-0.9553,-0.9676,-0.9451,-0.9049,True,Solo Leisure,Economy Class,389,0
-0.2992,-0.9166,-0.9603,-0.9544,-0.7685,True,Business,Economy Class,394,0
-0.8875,-0.9682,-0.984,-0.9669,-0.9274,True,Solo Leisure,Economy Class,415,0
-0.7368,-0.9123,-0.9527,-0.9372,-0.8059,True,Family Leisure,Economy Class,432,0
-0.8699,-0.9329,-0.9655,-0.953,-0.8934,False,Couple Leisure,Economy Class,429,0
0.963,0.9524,0.9671,0.8726,0.9275,False,Business,Economy Class,513,1
-0.8679,-0.9407,-0.8832,-0.9624,-0.9174,True,Business,Economy Class,178,0
0.9934,0.993,0.9942,0.9774,0.9917,False,Family Leisure,Economy Class,239,1
-0.4467,-0.7676,-0.9317,-0.9042,-0.682,True,Family Leisure,Economy Class,304,0
-0.9368,-0.9482,-0.9689,-0.9617,-0.9461,True,Solo Leisure,Economy Class,749,0
-0.9637,-0.9711,-0.9827,-0.9739,-0.9694,False,Couple Leisure,Economy Class,840,0
-0.6932,-0.9368,-0.9404,-0.9082,-0.9003,True,Solo Leisure,Economy Class,188,0
-0.8392,-0.9501,-0.9801,-0.9458,-0.916,True,Solo Leisure,Economy Class,560,0
-0.8215,-0.8792,-0.9198,-0.8896,-0.8668,True,Family Leisure,Economy Class,1342,0
-0.8684,-0.8734,-0.8722,-0.8822,-0.8741,True,Couple Leisure,Economy Class,2380,0
-0.5183,-0.6837,-0.8613,-0.7098,-0.5542,True,Family Leisure,Economy Class,551,0
0.9872,0.974,0.9766,0.9538,0.9756,True,Solo Leisure,Economy Class,596,1
0.9816,0.9777,0.9831,0.9631,0.977,True,Solo Leisure,Economy Class,525,1
-0.9647,-0.9664,-0.9716,-0.9579,-0.9643,True,Business,Economy Class,3042,0
-0.7484,-0.9534,-0.9573,-0.9498,-0.8898,False,Couple Leisure,Economy Class,310,0
0.9882,0.9852,0.9929,0.9352,0.9868,True,Solo Leisure,Economy Class,634,1
-0.4881,-0.8974,-0.9428,-0.9262,-0.8066,True,Business,Economy Class,660,0
0.7972,0.7696,0.9686,0.756,-0.9717,True,Solo Leisure,Economy Class,344,1
0.6214,0.5793,0.7732,0.3815,0.6302,True,Solo Leisure,Economy Class,337,0
0.9801,0.9728,0.9813,0.9143,0.976,True,Family Leisure,Economy Class,799,1
-0.7442,-0.712,-0.8552,-0.6686,-0.6631,True,Couple Leisure,Economy Class,1073,0
-0.9752,-0.9786,-0.9821,-0.9792,-0.9789,True,Family Leisure,Economy Class,1207,0
-0.8507,-0.7635,-0.8455,-0.6886,-0.7715,True,Family Leisure,Economy Class,1417,0
0.9857,0.9873,0.9902,0.9419,0.9861,False,Business,Economy Class,575,1
0.9875,0.987,0.9886,0.9206,0.9879,False,Business,Economy Class,1073,1
-0.6682,-0.8469,-0.8801,-0.8648,-0.8172,True,Solo Leisure,Economy Class,1018,0
-0.8814,-0.9137,-0.9239,-0.9125,-0.8901,True,Family Leisure,Economy Class,1033,0
0.9908,0.9894,0.9869,0.9438,0.9825,True,Family Leisure,Economy Class,577,1
-0.4428,-0.5154,-0.4182,-0.5817,-0.4583,True,Couple Leisure,Premium Economy,2442,0
-0.8237,-0.9161,-0.9292,-0.923,-0.8975,True,Couple Leisure,Premium Economy,1037,0
-0.9085,-0.9434,-0.9507,-0.9449,-0.9371,True,Solo Leisure,Economy Class,1346,0
-0.8805,-0.9224,-0.9378,-0.9233,-0.8876,True,Family Leisure,Economy Class,741,0
-0.9053,-0.9316,-0.9415,-0.9435,-0.9213,True,Couple Leisure,Economy Class,1627,0
-0.9112,-0.9844,-0.986,-0.9859,-0.9751,True,Couple Leisure,Premium Economy,155,0
-0.9607,-0.9715,-0.9779,-0.9499,-0.7936,True,Family Leisure,Economy Class,232,0
-0.8707,-0.9292,-0.9497,-0.9291,-0.9023,True,Business,Economy Class,384,0
-0.8348,-0.8896,-0.914,-0.887,-0.8771,True,Family Leisure,Economy Class,1560,0
-0.9649,-0.9816,-0.9846,-0.9818,-0.9766,True,Couple Leisure,Economy Class,585,0
-0.8114,-0.8688,-0.8948,-0.879,-0.8479,True,Couple Leisure,Premium Economy,1748,0
0.9043,0.881,0.9172,0.814,0.8982,True,Family Leisure,Economy Class,1759,1
0.9912,0.9934,0.9931,0.9493,0.9921,True,Couple Leisure,Economy Class,190,1
0.955,0.9472,0.9411,0.7969,0.9325,False,Couple Leisure,Economy Class,385,1
-0.8321,-0.9253,-0.9488,-0.9404,-0.9223,True,Family Leisure,Economy Class,621,0
0.4791,0.6292,0.6012,0.1186,0.3594,True,Family Leisure,Economy Class,914,1
0.9669,0.9142,0.9161,0.7902,0.9145,True,Solo Leisure,Economy Class,939,1
-0.8217,-0.8778,-0.8953,-0.9338,-0.8752,False,Family Leisure,Premium Economy,725,0
-0.9523,-0.962,-0.967,-0.9691,-0.946,True,Family Leisure,Economy Class,1023,0
0.8854,0.8551,0.8904,0.5921,0.8686,True,Family Leisure,Economy Class,1622,1
-0.9611,-0.9821,-0.9824,-0.9822,-0.9857,True,Family Leisure,Economy Class,676,0
0.9884,0.9768,0.9916,0.7469,0.986,False,Family Leisure,Economy Class,516,1
0.9891,0.9874,0.9882,0.9564,0.9877,True,Family Leisure,Economy Class,360,1
-0.9238,-0.9846,-0.9946,-0.9802,-0.9572,True,Family Leisure,Economy Class,269,0
-0.691,-0.8055,-0.9186,-0.8356,-0.7191,True,Solo Leisure,Economy Class,741,0
-0.8552,-0.9482,-0.9523,-0.9229,-0.906,True,Solo Leisure,Economy Class,1249,0
0.257,0.2869,0.3564,0.0455,0.3227,True,Couple Leisure,Premium Economy,1575,1
-0.1836,-0.2681,-0.5823,-0.3632,-0.1788,True,Couple Leisure,Economy Class,612,0
-0.9335,-0.9666,-0.9753,-0.9726,-0.9571,True,Solo Leisure,Economy Class,846,0
-0.7673,-0.9194,-0.9768,-0.9556,-0.8446,True,Family Leisure,Economy Class,270,0
-0.7503,-0.9051,-0.9475,-0.9038,-0.8779,True,Family Leisure,Economy Class,651,0
-0.8356,-0.8404,-0.8498,-0.8475,-0.8254,True,Solo Leisure,Economy Class,3347,0
-0.1357,-0.6799,-0.835,-0.7564,-0.5475,True,Couple Leisure,Economy Class,615,0
0.9418,0.9928,0.9946,0.9583,0.9916,False,Couple Leisure,Economy Class,336,1
0.9915,0.985,0.9877,0.9668,0.9842,True,Solo Leisure,Economy Class,350,1
-0.8002,-0.8782,-0.9001,-0.8679,-0.8577,True,Family Leisure,Economy Class,1619,0
-0.7461,-0.9384,-0.9657,-0.9531,-0.9057,False,Couple Leisure,Economy Class,976,0
-0.9571,-0.9761,-0.9813,-0.9762,-0.9705,False,Couple Leisure,Economy Class,790,0
-0.8824,-0.9484,-0.9669,-0.9438,-0.9211,False,Solo Leisure,Economy Class,700,0
-0.9146,-0.9411,-0.9508,-0.943,-0.9361,True,Solo Leisure,Economy Class,1874,0
-0.7854,-0.972,-0.981,-0.968,-0.9389,True,Solo Leisure,Economy Class,433,0
-0.9612,-0.9786,-0.9819,-0.9797,-0.9764,True,Couple Leisure,Economy Class,784,0
-0.8688,-0.9735,-0.9761,-0.9709,-0.9369,True,Family Leisure,Economy Class,435,0
-0.8049,-0.9118,-0.9431,-0.9195,-0.8974,True,Solo Leisure,Economy Class,1531,0
-0.9369,-0.9522,-0.9633,-0.9518,-0.9476,False,Couple Leisure,Economy Class,719,0
-0.954,-0.9691,-0.9736,-0.9683,-0.9596,True,Solo Leisure,Economy Class,1003,0
-0.9169,-0.9599,-0.9747,-0.9599,-0.9377,True,Family Leisure,Premium Economy,1004,0
-0.8896,-0.9038,-0.9226,-0.8924,-0.8952,False,Business,Economy Class,783,0
0.9897,0.9884,0.9918,0.9549,0.9893,True,Couple Leisure,Premium Economy,336,1
-0.8392,-0.9632,-0.9813,-0.9648,-0.9449,True,Couple Leisure,Economy Class,303,1
-0.9561,-0.9797,-0.9887,-0.9831,-0.9705,True,Solo Leisure,Economy Class,424,0
-0.791,-0.9154,-0.9423,-0.9065,-0.884,True,Couple Leisure,Economy Class,775,0
-0.6479,-0.7859,-0.8484,-0.8009,-0.7819,True,Solo Leisure,Economy Class,1616,0
-0.7601,-0.8682,-0.9265,-0.8782,-0.8592,True,Solo Leisure,Economy Class,551,0
0.9956,0.9953,0.9955,0.9879,0.9953,True,Solo Leisure,Economy Class,553,1
-0.7238,-0.9898,-0.9939,-0.9696,-0.918,True,Business,Economy Class,164,0
-0.7681,-0.8961,-0.9335,-0.8721,-0.8403,False,Couple Leisure,Economy Class,573,0
0.9877,0.9347,0.9736,0.6788,0.9544,True,Solo Leisure,Economy Class,390,1
-0.9552,-0.97,-0.974,-0.9706,-0.9558,False,Solo Leisure,Economy Class,907,0
-0.7773,-0.9653,-0.9851,-0.9392,-0.8777,False,Solo Leisure,Economy Class,382,0
0.5593,-0.659,-0.9867,-0.8652,-0.6797,True,Couple Leisure,Economy Class,230,0
-0.936,-0.9583,-0.9737,-0.9595,-0.9452,True,Family Leisure,Economy Class,785,0
0.9806,0.985,0.9782,0.9426,0.9778,True,Solo Leisure,Economy Class,988,1
0.1758,0.9595,0.9754,0.1278,0.9663,True,Couple Leisure,Economy Class,222,1
-0.9479,-0.9845,-0.3251,-0.9843,-0.9801,True,Solo Leisure,Premium Economy,708,0
0.7614,0.7893,0.8452,0.6702,0.9537,True,Solo Leisure,Economy Class,1340,1
-0.8901,-0.9001,-0.9474,-0.884,-0.8981,True,Solo Leisure,Economy Class,1063,0
-0.9019,-0.951,-0.9567,-0.947,-0.9284,True,Family Leisure,Economy Class,913,0
-0.9037,-0.8902,-0.8761,-0.852,-0.798,False,Family Leisure,Economy Class,935,0
-0.7937,-0.8647,-0.9098,-0.8697,-0.8229,True,Couple Leisure,Economy Class,1108,0
0.978,0.9894,0.9891,0.8756,0.9802,True,Solo Leisure,Economy Class,594,1
-0.565,-0.7997,-0.8338,-0.8024,-0.7587,True,Family Leisure,Economy Class,1256,0
-0.2979,-0.9313,-0.8835,-0.9471,-0.8689,False,Family Leisure,Economy Class,389,0
-0.8921,-0.9509,-0.9451,-0.9362,-0.9169,True,Solo Leisure,Economy Class,839,0
-0.0068,-0.1787,-0.1429,-0.6768,-0.2055,True,Solo Leisure,Economy Class,726,1
-0.426,-0.7181,-0.943,-0.7253,-0.5539,True,Family Leisure,Economy Class,569,0
-0.922,-0.9552,-0.9746,-0.9501,-0.9375,True,Solo Leisure,Economy Class,983,0
-0.93,-0.9377,-0.9453,-0.9351,-0.9332,True,Couple Leisure,Economy Class,3474,0
-0.9264,-0.9449,-0.9564,-0.9307,-0.9105,False,Solo Leisure,Economy Class,440,0
-0.9739,-0.9513,-0.9578,-0.9599,-0.9452,True,Couple Leisure,Economy Class,772,0
-0.8397,-0.9679,-0.9825,-0.9626,-0.9101,True,Solo Leisure,Economy Class,334,0
-0.8091,-0.9768,-0.9904,-0.9882,-0.9494,False,Family Leisure,Economy Class,184,0
-0.5703,-0.9544,-0.9673,-0.9516,-0.9066,True,Solo Leisure,Economy Class,527,0
-0.9681,-0.9831,-0.9849,-0.9823,-0.9805,False,Family Leisure,Economy Class,273,0
-0.9703,-0.9747,-0.9768,-0.9753,-0.9687,True,Couple Leisure,Economy Class,383,0
-0.8753,-0.9701,-0.9762,-0.9623,-0.9595,True,Solo Leisure,Economy Class,718,0
-0.8151,-0.9596,-0.9822,-0.9722,-0.93,False,Couple Leisure,Economy Class,524,0
-0.9234,-0.9581,-0.9655,-0.9534,-0.9451,False,Solo Leisure,Economy Class,996,0
-0.8796,-0.9853,-0.9762,-0.9912,-0.9572,True,Business,Economy Class,201,0
-0.6705,-0.8471,-0.8736,-0.8576,-0.8128,True,Couple Leisure,Economy Class,1001,0
-0.9194,-0.9189,-0.9477,-0.905,-0.9176,True,Family Leisure,Economy Class,1206,0
-0.7695,-0.9046,-0.9198,-0.9191,-0.8867,True,Solo Leisure,Economy Class,1074,0
-0.7726,-0.9582,-0.969,-0.9653,-0.9189,True,Business,Economy Class,481,0
-0.539,-0.8603,-0.9786,-0.8924,-0.8349,True,Family Leisure,Premium Economy,441,0
-0.9654,-0.9769,-0.9797,-0.9825,-0.9754,False,Couple Leisure,Economy Class,778,0
-0.8365,-0.8674,-0.8671,-0.8729,-0.8634,True,Solo Leisure,Economy Class,2292,0
-0.9165,-0.9608,-0.9816,-0.9542,-0.9175,True,Solo Leisure,Economy Class,687,0
-0.9365,-0.9476,-0.9611,-0.9577,-0.949,True,Solo Leisure,Economy Class,876,0
-0.985,-0.9902,-0.9912,-0.9893,-0.9899,False,Family Leisure,Economy Class,519,0
-0.8619,-0.912,-0.9167,-0.9251,-0.903,False,Couple Leisure,Economy Class,735,0
-0.9425,-0.9781,-0.9854,-0.9754,-0.9461,True,Solo Leisure,Economy Class,388,0
-0.9599,-0.9637,-0.9647,-0.9695,-0.9614,True,Solo Leisure,Economy Class,810,0
-0.8769,-0.9667,-0.9861,-0.9727,-0.9466,True,Family Leisure,Economy Class,311,0
-0.8906,-0.8963,-0.9031,-0.8964,-0.8947,True,Family Leisure,Economy Class,3208,0
-0.9677,-0.9724,-0.9796,-0.9727,-0.9616,True,Family Leisure,Economy Class,1014,0
-0.857,-0.9472,-0.9478,-0.9589,-0.9259,False,Family Leisure,Economy Class,519,0
-0.9474,-0.9691,-0.9806,-0.9767,-0.9612,False,Solo Leisure,Economy Class,577,0
-0.7221,-0.8982,-0.908,-0.9179,-0.8342,False,Family Leisure,Economy Class,419,0
-0.9551,-0.9731,-0.9704,-0.9728,-0.971,False,Family Leisure,Economy Class,470,0
-0.8027,-0.9421,-0.9676,-0.9694,-0.9102,False,Solo Leisure,Economy Class,374,0
-0.9474,-0.9703,-0.9895,-0.9788,-0.966,False,Couple Leisure,Economy Class,346,0
-0.9673,-0.9833,-0.9859,-0.9778,-0.9689,False,Family Leisure,Economy Class,374,0
-0.9103,-0.9565,-0.9627,-0.9696,-0.9337,False,Solo Leisure,Economy Class,552,0
0.0747,-0.579,-0.7122,-0.6701,-0.4598,True,Family Leisure,Economy Class,803,0
-0.7932,-0.9472,-0.9649,-0.9573,-0.9174,False,Solo Leisure,Economy Class,672,0
-0.8353,-0.9351,-0.9448,-0.9342,-0.9261,False,Business,Economy Class,719,0
-0.9199,-0.9685,-0.9765,-0.9745,-0.9482,False,Solo Leisure,Economy Class,287,0
-0.9724,-0.9094,-0.9773,-0.9212,-0.8682,False,Family Leisure,Economy Class,390,0
-0.9347,-0.9546,-0.9723,-0.955,-0.9453,False,Solo Leisure,Economy Class,926,0
-0.7912,-0.9207,-0.9446,-0.9224,-0.9022,False,Solo Leisure,Economy Class,902,0
-0.8871,-0.9497,-0.9504,-0.9549,-0.9147,False,Family Leisure,Economy Class,886,0
-0.8515,-0.9591,-0.9746,-0.9631,-0.9464,True,Couple Leisure,Economy Class,812,0
-0.7313,-0.8159,-0.8691,-0.8714,-0.8068,True,Family Leisure,Economy Class,1155,0
-0.9275,-0.944,-0.9385,-0.9495,-0.938,False,Solo Leisure,Economy Class,1254,0
-0.9772,-0.9702,-0.9935,-0.9717,-0.9548,True,Family Leisure,Economy Class,379,0
-0.5766,-0.7728,-0.8457,-0.7884,-0.7569,False,Family Leisure,Economy Class,1334,0
-0.9437,-0.965,-0.9719,-0.9673,-0.96,True,Family Leisure,Economy Class,1207,0
-0.8807,-0.941,-0.9523,-0.9512,-0.9274,False,Family Leisure,Economy Class,573,0
-0.964,-0.982,-0.9874,-0.9852,-0.9822,True,Couple Leisure,Economy Class,412,0
-0.3563,-0.9555,-0.9855,-0.9856,-0.8306,False,Solo Leisure,Economy Class,284,0
