absa_seat_e2,absa_food_e2,absa_staff_e2,absa_ground_service_e2,absa_entertainment_e2,absa_seat_e2_missing,absa_food_e2_missing,absa_staff_e2_missing,absa_ground_service_e2_missing,absa_entertainment_e2_missing,Verified,Type Of Traveller,Seat Type,review_length,row_id,Review Date,Date Flown,Recommended
-0.7266,,-0.9805,,,0,1,0,1,1,True,Couple Leisure,Economy Class,444,12863,2022-12-11,2022-12-01,0
,0.9791,0.9966,0.9671,,1,0,0,0,1,False,Solo Leisure,Economy Class,397,12864,2022-12-05,2022-12-01,1
,,-0.9464,-0.9595,,1,1,0,0,1,False,Family Leisure,Economy Class,282,12865,2022-11-28,2022-01-01,0
,0.991,0.9911,,,1,0,0,1,1,True,Business,Economy Class,179,12866,2022-11-05,2022-10-01,1
0.9941,,0.9903,,,0,1,0,1,1,True,Business,Economy Class,235,12867,2022-08-08,2022-05-01,1
-0.5643,-0.6228,-0.6963,-0.6271,,0,0,0,0,1,True,Couple Leisure,Economy Class,1771,12868,2022-07-19,2022-07-01,0
,,-0.993,,,1,1,0,1,1,True,Solo Leisure,Economy Class,226,12869,2022-05-18,2022-05-01,0
0.995,,0.9919,0.9204,0.978,0,1,0,0,0,False,Solo Leisure,Economy Class,301,12870,2022-05-01,2022-03-01,1
,0.5553,0.0921,0.3546,,1,0,0,0,1,False,Business,Business Class,1316,12871,2022-03-24,2022-03-01,0
-0.8558,,-0.8857,,,0,1,0,1,1,False,Family Leisure,Economy Class,2753,12872,2021-06-25,2021-06-01,0
0.9793,0.9724,0.9778,0.9699,0.9728,0,0,0,0,0,True,Family Leisure,Economy Class,1961,12873,2021-05-16,2019-06-01,1
0.9753,0.978,0.9753,0.9638,,0,0,0,0,1,True,Family Leisure,Economy Class,1580,12874,2020-03-20,2020-03-01,1
,,-0.9825,-0.9167,,1,1,0,0,1,True,Family Leisure,Economy Class,406,12875,2020-03-06,2019-12-01,0
0.2161,0.2451,0.2201,0.1561,-0.3526,0,0,0,0,0,True,Family Leisure,Economy Class,1579,12876,2020-03-06,2020-02-01,1
-0.1802,-0.0002,0.2768,-0.574,,0,0,0,0,1,True,Family Leisure,First Class,425,12877,2020-03-02,2020-02-01,0
0.9574,0.9052,0.9675,0.8731,,0,0,0,0,1,True,Solo Leisure,Economy Class,849,12878,2020-02-25,2017-03-01,1
0.956,0.9831,0.9779,,0.8803,0,0,0,1,0,True,Business,Business Class,530,12879,2020-02-24,2019-02-01,1
0.9948,0.9912,0.9952,,,0,0,0,1,1,False,Couple Leisure,Economy Class,382,12880,2020-02-16,2020-02-01,1
,,-0.9839,-0.9738,,1,1,0,0,1,False,Solo Leisure,Economy Class,567,12881,2020-02-06,2019-12-01,0
-0.9654,-0.9805,-0.9917,,-0.9899,0,0,0,1,0,True,Business,Business Class,843,12882,2020-01-31,2019-12-01,0
,,0.9575,,,1,1,0,1,1,False,Couple Leisure,Economy Class,288,12883,2020-01-31,2019-11-01,1
,,-0.7058,-0.6237,,1,1,0,0,1,True,Solo Leisure,Economy Class,922,12884,2019-12-12,2019-12-01,0
0.9966,0.9942,,,0.9849,0,0,1,1,0,False,Solo Leisure,Economy Class,222,12885,2019-12-06,2019-11-01,1
,,0.9951,,,1,1,0,1,1,False,Solo Leisure,Economy Class,275,12886,2019-11-09,2019-10-01,1
-0.7218,-0.9273,-0.9079,-0.8932,-0.9001,0,0,0,0,0,True,Family Leisure,Economy Class,1700,12887,2019-11-06,2019-10-01,0
-0.4104,-0.7507,-0.5421,-0.3711,-0.3894,0,0,0,0,0,True,Family Leisure,Business Class,2535,12888,2019-10-26,2019-09-01,0
0.8882,0.9579,0.9652,,,0,0,0,1,1,False,Family Leisure,Economy Class,266,12889,2019-10-26,2019-10-01,1
,0.9907,0.9914,,0.9803,1,0,0,1,0,True,Family Leisure,Economy Class,1070,12890,2019-10-16,2019-10-01,1
-0.9364,-0.9433,,,-0.9322,0,0,1,1,0,True,Solo Leisure,Economy Class,1147,12891,2019-10-04,2019-03-01,0
,,0.9807,0.9099,,1,1,0,0,1,True,Family Leisure,Economy Class,637,12892,2019-09-27,2019-08-01,1
0.9858,0.9636,0.9894,0.9702,0.9787,0,0,0,0,0,True,Family Leisure,Economy Class,705,12893,2019-09-12,2019-08-01,1
,-0.9044,-0.9368,,-0.8146,1,0,0,1,0,True,Solo Leisure,Economy Class,1176,12894,2019-09-08,2019-07-01,1
-0.7292,-0.7391,-0.8364,,-0.7792,0,0,0,1,0,True,Business,Economy Class,1757,12895,2019-09-07,2019-07-01,0
-0.7031,,-0.8874,,,0,1,0,1,1,True,Solo Leisure,Business Class,925,12896,2019-09-05,2019-09-01,0
,-0.9729,-0.9841,-0.9607,,1,0,0,0,1,True,Solo Leisure,Economy Class,554,12897,2019-09-03,2019-09-01,0
0.836,-0.5426,-0.1639,-0.5834,-0.8159,0,0,0,0,0,True,Solo Leisure,Economy Class,899,12898,2019-08-22,2019-08-01,0
-0.6039,-0.9554,-0.6246,,-0.3433,0,0,0,1,0,False,Business,Business Class,507,12899,2019-08-07,2019-07-01,0
0.9786,,0.9858,,,0,1,0,1,1,True,Solo Leisure,Economy Class,762,12900,2019-08-05,2019-07-01,1
0.9855,0.9876,0.993,0.9127,0.9818,0,0,0,0,0,True,Couple Leisure,Business Class,482,12901,2019-08-02,2019-07-01,1
0.9825,0.8413,0.9905,,0.9763,0,0,0,1,0,True,Couple Leisure,Economy Class,580,12902,2019-08-01,2019-07-01,1
0.9837,0.9393,0.981,,0.9381,0,0,0,1,0,True,Couple Leisure,Economy Class,656,12903,2019-08-01,2019-07-01,1
,,0.9892,0.9554,0.948,1,1,0,0,0,True,Family Leisure,Business Class,682,12904,2019-07-10,2019-07-01,1
-0.429,0.9417,-0.8668,,,0,0,0,1,1,True,Family Leisure,Business Class,195,12905,2019-07-03,2019-07-01,0
,-0.0063,-0.3239,-0.6174,-0.1219,1,0,0,0,0,True,Solo Leisure,Economy Class,1247,12906,2019-06-28,2019-06-01,0
,,-0.945,-0.9256,,1,1,0,0,1,True,Business,Economy Class,827,12907,2019-06-12,2019-06-01,0
-0.5514,,-0.8798,,,0,1,0,1,1,True,Business,Business Class,694,12908,2019-05-24,2019-05-01,0
0.993,0.9947,0.9922,,,0,0,0,1,1,True,Couple Leisure,Economy Class,305,12909,2019-04-26,2019-04-01,1
0.9852,0.8574,0.2596,,0.76,0,0,0,1,0,True,Family Leisure,Economy Class,267,12910,2019-04-03,2019-03-01,1
0.3641,0.5375,0.6016,,0.1951,0,0,0,1,0,True,Couple Leisure,Economy Class,1095,12911,2019-03-31,2019-03-01,1
-0.9581,,-0.9764,-0.9709,,0,1,0,0,1,True,Family Leisure,Business Class,966,12912,2019-02-28,2019-02-01,0
0.9505,0.8321,0.9688,,,0,0,0,1,1,True,Solo Leisure,Business Class,226,12913,2019-02-22,2019-02-01,1
,0.9899,0.9942,,,1,0,0,1,1,True,Solo Leisure,Economy Class,209,12914,2019-02-17,2019-02-01,1
,,,,,1,1,1,1,1,True,Couple Leisure,Economy Class,327,12915,2019-02-11,2019-02-01,0
-0.9743,-0.9661,-0.9849,,-0.9674,0,0,0,1,0,True,Solo Leisure,Economy Class,524,12916,2019-02-11,2019-02-01,0
,,0.9227,,,1,1,0,1,1,True,Couple Leisure,Economy Class,217,12917,2019-01-28,2019-01-01,1
,,0.9955,,,1,1,0,1,1,True,Solo Leisure,Economy Class,222,12918,2019-01-23,2019-01-01,1
,,-0.9678,-0.9644,,1,1,0,0,1,True,Family Leisure,Economy Class,725,12919,2018-12-14,2018-12-01,0
-0.8332,,-0.9117,-0.8567,,0,1,0,0,1,True,Family Leisure,Economy Class,668,12920,2018-11-23,2018-11-01,0
0.1821,-0.6939,-0.5422,-0.5717,-0.3787,0,0,0,0,0,True,Business,Business Class,1305,12921,2018-11-23,2018-11-01,0
0.9737,0.4268,-0.2358,0.0131,,0,0,0,0,1,True,Solo Leisure,Business Class,507,12922,2018-11-18,2018-11-01,1
0.9866,,0.9858,,,0,1,0,1,1,False,Business,Economy Class,219,12923,2018-11-13,2018-11-01,1
0.9898,0.9933,0.9934,0.9624,,0,0,0,0,1,True,Solo Leisure,Economy Class,608,12924,2018-11-03,2018-10-01,1
,,,0.981,,1,1,1,0,1,True,Family Leisure,Economy Class,240,12925,2018-10-27,2018-10-01,1
-0.4874,,-0.8682,-0.764,-0.6237,0,1,0,0,0,True,Family Leisure,Economy Class,945,12926,2018-10-19,2018-10-01,0
-0.7741,,-0.9218,-0.8882,-0.859,0,1,0,0,0,True,Couple Leisure,Economy Class,1358,12927,2018-10-16,2018-10-01,0
-0.9802,-0.9693,-0.9785,,,0,0,0,1,1,True,Solo Leisure,Economy Class,1051,12928,2018-09-18,2018-09-01,0
0.9898,0.9753,,,0.9635,0,0,1,1,0,False,Couple Leisure,Economy Class,774,12929,2018-09-17,2018-06-01,1
,0.9763,0.9906,0.8842,,1,0,0,0,1,True,Solo Leisure,Economy Class,360,12930,2018-08-31,2018-08-01,1
-0.5335,-0.7914,-0.7918,-0.7993,-0.7987,0,0,0,0,0,True,Solo Leisure,Business Class,2058,12931,2018-08-28,2018-08-01,0
,,-0.9898,,,1,1,0,1,1,True,Family Leisure,Business Class,375,12932,2018-08-19,2018-08-01,0
,,-0.9597,-0.9393,,1,1,0,0,1,True,Family Leisure,Economy Class,1241,12933,2018-08-17,2018-08-01,0
,0.9522,0.9784,,,1,0,0,1,1,False,Solo Leisure,Business Class,642,12934,2018-08-09,2018-08-01,1
0.9353,,0.9082,,,0,1,0,1,1,True,Couple Leisure,Economy Class,425,12935,2018-07-02,2017-08-01,1
,,-0.9594,-0.9534,-0.9496,1,1,0,0,0,False,Family Leisure,Economy Class,1553,12936,2018-06-27,2018-06-01,0
0.9888,0.9804,0.9751,0.9009,0.9429,0,0,0,0,0,True,Solo Leisure,Economy Class,1076,12937,2018-06-22,2018-05-01,1
,-0.5735,-0.629,-0.5851,-0.5617,1,0,0,0,0,True,Family Leisure,Economy Class,2852,12938,2018-06-15,2018-05-01,0
0.7414,0.8746,,0.4884,,0,0,1,0,1,True,Solo Leisure,Economy Class,688,12939,2018-06-11,2018-06-01,1
0.8535,0.9465,0.8424,,0.4995,0,0,0,1,0,True,Business,Economy Class,581,12940,2018-05-22,2018-03-01,1
0.9869,-0.8488,0.9788,,0.9165,0,0,0,1,0,True,Solo Leisure,Business Class,624,12941,2018-05-14,2018-05-01,1
0.9957,0.987,0.9937,,0.7651,0,0,0,1,0,True,Solo Leisure,Economy Class,319,12942,2018-05-01,2018-04-01,1
,,,-0.8323,,1,1,1,0,1,True,Solo Leisure,Economy Class,603,12943,2018-04-26,2018-04-01,0
-0.6683,-0.8327,,-0.797,,0,0,1,0,1,True,Business,Economy Class,896,12944,2018-04-23,2018-04-01,1
,,-0.9326,,,1,1,0,1,1,True,Family Leisure,Economy Class,1040,12945,2018-04-07,2018-04-01,0
0.8777,0.9601,0.9754,,0.9697,0,0,0,1,0,True,Family Leisure,Economy Class,484,12946,2018-03-19,2018-03-01,1
,,,-0.9896,,1,1,1,0,1,False,Family Leisure,Economy Class,266,12947,2022-04-14,2022-04-01,0
,,,-0.8248,,1,1,1,0,1,False,Business,Economy Class,343,12948,2022-03-03,2022-03-01,0
,,0.997,,,1,1,0,1,1,True,Couple Leisure,Economy Class,317,12949,2022-01-31,2022-01-01,1
-0.8986,,-0.9694,-0.9388,,0,1,0,0,1,True,Couple Leisure,Economy Class,988,12950,2022-01-12,2022-01-01,0
,,-0.888,-0.8357,,1,1,0,0,1,True,Couple Leisure,Economy Class,1487,12951,2022-01-11,2022-01-01,0
,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,178,12952,2021-11-19,2021-11-01,0
,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,266,12953,2021-11-07,2021-11-01,0
-0.2197,,-0.9694,-0.895,,0,1,0,0,1,True,Couple Leisure,Economy Class,430,12954,2021-10-10,2021-10-01,0
,,-0.9931,,,1,1,0,1,1,False,Couple Leisure,Economy Class,268,12955,2021-10-08,2021-10-01,0
,,-0.9863,,-0.8897,1,1,0,1,0,False,Couple Leisure,Economy Class,458,12956,2021-09-28,2021-08-01,0
,,,,,1,1,1,1,1,False,Family Leisure,Economy Class,209,12957,2021-09-21,2021-09-01,0
,,,-0.8143,,1,1,1,0,1,False,Family Leisure,Economy Class,1634,12958,2021-09-21,2021-09-01,0
,,-0.9795,-0.9719,,1,1,0,0,1,False,Solo Leisure,Economy Class,364,12959,2021-09-13,2021-07-01,0
,,-0.8997,,,1,1,0,1,1,False,Family Leisure,Economy Class,1220,12960,2021-04-01,2021-03-01,0
-0.8016,-0.8401,-0.8775,-0.8704,,0,0,0,0,1,True,Couple Leisure,Business Class,1580,12961,2020-03-07,2019-04-01,0
,-0.569,,-0.5367,,1,0,1,0,1,True,Business,Economy Class,346,12962,2020-03-01,2020-02-01,0
,,-0.8675,-0.8608,,1,1,0,0,1,True,Couple Leisure,Economy Class,2122,12963,2020-01-07,2020-01-01,0
,,,-0.9928,,1,1,1,0,1,True,Solo Leisure,Economy Class,174,12964,2019-12-08,2019-12-01,0
,,,-0.9696,,1,1,1,0,1,True,Solo Leisure,Economy Class,402,12965,2019-12-04,2019-12-01,0
,-0.9872,,-0.9851,,1,0,1,0,1,True,Business,Economy Class,295,12966,2019-10-26,2019-10-01,0
-0.7055,-0.7671,,-0.7571,-0.7468,0,0,1,0,0,True,Business,Economy Class,1231,12967,2019-10-24,2019-10-01,0
,,-0.9895,-0.9145,-0.7733,1,1,0,0,0,True,Couple Leisure,Economy Class,322,12968,2019-09-14,2019-09-01,0
,,-0.9372,-0.9725,,1,1,0,0,1,True,Solo Leisure,Economy Class,304,12969,2019-09-13,2019-09-01,0
,,,-0.7711,,1,1,1,0,1,True,Business,Economy Class,268,12970,2019-07-27,2019-07-01,0
,,,,,1,1,1,1,1,True,Family Leisure,Economy Class,581,12971,2019-05-05,2019-04-01,0
,0.8818,0.5559,-0.5066,,1,0,0,0,1,True,Solo Leisure,Economy Class,216,12972,2019-04-17,2019-04-01,0
0.9436,,,0.8844,,0,1,1,0,1,True,Couple Leisure,Economy Class,191,12973,2019-04-10,2019-04-01,1
,,,-0.9856,,1,1,1,0,1,True,Business,Economy Class,219,12974,2019-04-04,2019-04-01,0
,,,-0.9897,,1,1,1,0,1,True,Solo Leisure,Economy Class,270,12975,2019-03-16,2019-03-01,0
,,-0.6608,-0.7902,,1,1,0,0,1,True,Couple Leisure,Economy Class,155,12976,2019-03-14,2019-03-01,0
,,-0.9163,-0.842,,1,1,0,0,1,True,Family Leisure,Economy Class,963,12977,2019-02-11,2019-02-01,0
,,-0.9877,-0.9853,,1,1,0,0,1,True,Business,Economy Class,408,12978,2019-02-02,2019-01-01,0
0.9905,,0.9956,,,0,1,0,1,1,True,Solo Leisure,Economy Class,258,12979,2019-01-21,2019-01-01,1
-0.8683,,-0.9328,-0.8987,,0,1,0,0,1,True,Solo Leisure,Economy Class,927,12980,2019-01-09,2019-01-01,0
-0.653,,-0.8047,-0.0977,,0,1,0,0,1,True,Couple Leisure,Economy Class,299,12981,2018-11-18,2018-09-01,0
-0.9886,,,-0.9709,,0,1,1,0,1,True,Business,Economy Class,186,12982,2018-10-15,2018-10-01,0
,,,-0.9797,,1,1,1,0,1,True,Business,Economy Class,285,12983,2018-10-11,2018-10-01,0
-0.3735,,-0.9431,,,0,1,0,1,1,True,Business,Economy Class,300,12984,2018-03-03,2018-02-01,0
,,-0.9617,-0.9085,-0.7429,1,1,0,0,0,True,Couple Leisure,Economy Class,438,12985,2017-11-22,2017-11-01,0
0.9051,,0.9293,0.9448,,0,1,0,0,1,False,Solo Leisure,Economy Class,247,12986,2017-11-09,2017-11-01,1
-0.909,,-0.9442,,,0,1,0,1,1,False,Couple Leisure,Economy Class,791,12987,2017-04-14,2017-03-01,0
-0.9871,,-0.9918,-0.9867,,0,1,0,0,1,False,Solo Leisure,Economy Class,548,12988,2016-07-07,2016-07-01,0
-0.9036,,-0.9741,-0.9705,,0,1,0,0,1,False,Solo Leisure,Economy Class,443,12989,2016-06-16,2016-06-01,0
,,0.9929,0.9393,,1,1,0,0,1,False,Solo Leisure,Economy Class,318,12990,2015-10-07,2015-08-01,1
-0.9902,,-0.9856,,,0,1,0,1,1,False,Solo Leisure,Economy Class,399,12991,2015-09-28,2015-09-01,0
-0.862,,0.9938,0.1948,,0,1,0,0,1,False,Solo Leisure,Economy Class,298,12992,2015-06-20,2015-06-01,1
,,,-0.8035,,1,1,1,0,1,False,Unknown,Economy Class,544,12993,2014-05-05,,0
,,,-0.9504,,1,1,1,0,1,False,Unknown,Economy Class,324,12994,2014-04-08,,0
,,0.9712,-0.4968,,1,1,0,0,1,False,Unknown,Economy Class,404,12995,2014-03-21,,1
,,,-0.028,,1,1,1,0,1,False,Unknown,Economy Class,223,12996,2014-01-21,,1
0.9201,,0.9631,0.6767,,0,1,0,0,1,False,Unknown,Economy Class,509,12997,2013-08-08,,1
,-0.7567,,-0.7687,,1,0,1,0,1,False,Unknown,Economy Class,847,12998,2013-01-11,,0
,,,-0.9703,,1,1,1,0,1,False,Unknown,Economy Class,485,12999,2012-09-23,,0
-0.7058,,-0.8886,-0.8696,,0,1,0,0,1,False,Unknown,Economy Class,674,13000,2012-03-16,,0
,,0.9363,,,1,1,0,1,1,False,Unknown,Economy Class,192,13001,2011-10-10,,1
0.7929,,0.5673,,,0,1,0,1,1,False,Unknown,Economy Class,354,13002,2011-09-01,,1
,,0.9848,0.7841,,1,1,0,0,1,False,Unknown,Economy Class,192,13003,2011-03-02,,1
,,0.8703,-0.5014,,1,1,0,0,1,False,Unknown,Economy Class,286,13004,2011-01-09,,1
0.8494,0.8191,0.8139,0.3866,,0,0,0,0,1,False,Unknown,Economy Class,401,13005,2010-07-30,,1
,,,-0.6829,,1,1,1,0,1,False,Unknown,Unknown,385,13006,2010-07-15,,0
,,-0.7846,-0.7728,,1,1,0,0,1,False,Unknown,Unknown,1112,13007,2009-12-09,,0
,,0.9792,-0.915,,1,1,0,0,1,False,Unknown,Unknown,309,13008,2009-09-17,,0
,,0.9936,0.8406,,1,1,0,0,1,False,Unknown,Unknown,181,13009,2009-06-20,,0
,,-0.8881,-0.8737,,1,1,0,0,1,False,Unknown,Unknown,747,13010,2009-06-14,,0
,,-0.9702,-0.9698,,1,1,0,0,1,False,Unknown,Unknown,643,13011,2009-02-23,,0
,,0.9785,0.4764,,1,1,0,0,1,False,Unknown,Unknown,191,13012,2008-08-14,,0
,,,-0.9061,,1,1,1,0,1,False,Unknown,Unknown,435,13013,2008-06-24,,0
,,,-0.9788,,1,1,1,0,1,False,Unknown,Unknown,541,13014,2008-05-10,,0
,,,-0.9366,,1,1,1,0,1,False,Unknown,Unknown,710,13015,2008-01-31,,0
,-0.8358,,-0.7704,,1,0,1,0,1,False,Unknown,Unknown,592,13016,2007-12-27,,0
,0.984,0.9894,0.8804,,1,0,0,0,1,False,Unknown,Unknown,608,13017,2007-05-12,,0
,0.984,0.9894,0.8804,,1,0,0,0,1,False,Unknown,Unknown,608,13018,2007-05-12,,0
,,0.995,,,1,1,0,1,1,False,Unknown,Unknown,374,13019,2006-11-22,,0
,,0.995,,,1,1,0,1,1,False,Unknown,Unknown,374,13020,2006-11-22,,0
-0.3237,-0.6544,,-0.7712,,0,0,1,0,1,False,Unknown,Unknown,631,13021,2006-09-23,,0
-0.3237,-0.6544,,-0.7712,,0,0,1,0,1,False,Unknown,Unknown,631,13022,2006-09-23,,0
0.9946,,0.9967,0.9884,,0,1,0,0,1,False,Unknown,Unknown,256,13023,2006-09-10,,0
0.9946,,0.9967,0.9884,,0,1,0,0,1,False,Unknown,Unknown,256,13024,2006-09-10,,0
0.9717,,0.9953,0.8961,,0,1,0,0,1,False,Unknown,Unknown,333,13025,2006-06-09,,0
0.9717,,0.9953,0.8961,,0,1,0,0,1,False,Unknown,Unknown,333,13026,2006-06-09,,0
0.9473,0.9413,0.9826,0.7291,,0,0,0,0,1,False,Unknown,Unknown,617,13027,2006-03-15,,0
0.9473,0.9413,0.9826,0.7291,,0,0,0,0,1,False,Unknown,Unknown,617,13028,2006-03-15,,0
-0.1639,-0.5011,-0.7238,-0.5654,,0,0,0,0,1,False,Unknown,Unknown,1103,13029,2005-08-28,,0
-0.1639,-0.5011,-0.7238,-0.5654,,0,0,0,0,1,False,Unknown,Unknown,1103,13030,2005-08-28,,0
-0.3333,-0.3792,-0.8579,-0.8796,-0.6535,0,0,0,0,0,False,Solo Leisure,Economy Class,609,13031,2023-07-22,2022-12-01,0
-0.8611,,-0.8742,-0.9123,,0,1,0,0,1,True,Solo Leisure,Business Class,931,13032,2023-07-09,2023-07-01,0
0.9882,0.9912,0.9939,0.9699,,0,0,0,0,1,True,Solo Leisure,Economy Class,428,13033,2023-07-07,2023-06-01,1
,,,-0.9609,,1,1,1,0,1,True,Solo Leisure,Economy Class,639,13034,2023-07-04,2023-07-01,0
-0.9239,-0.9067,-0.8939,,-0.8392,0,0,0,1,0,True,Couple Leisure,Premium Economy,1054,13035,2023-06-26,2023-06-01,0
0.6268,-0.3974,-0.6177,-0.6978,-0.6015,0,0,0,0,0,True,Solo Leisure,Economy Class,260,13036,2023-06-16,2023-06-01,1
0.9948,,0.9949,0.9817,,0,1,0,0,1,True,Solo Leisure,Economy Class,652,13037,2023-05-16,2023-03-01,1
,,,-0.9849,,1,1,1,0,1,True,Solo Leisure,Economy Class,200,13038,2023-04-27,2023-04-01,0
-0.4648,-0.9793,-0.9834,-0.9793,,0,0,0,0,1,True,Solo Leisure,Business Class,472,13039,2022-11-28,2022-11-01,0
,,,-0.7519,,1,1,1,0,1,True,Couple Leisure,Economy Class,630,13040,2022-10-09,2022-10-01,0
,,-0.8844,-0.8365,,1,1,0,0,1,False,Family Leisure,Economy Class,813,13041,2022-09-11,2022-09-01,0
,-0.9774,-0.9628,,,1,0,0,1,1,True,Family Leisure,Economy Class,515,13042,2022-09-06,2022-08-01,0
,-0.9841,-0.9872,-0.9717,-0.9794,1,0,0,0,0,False,Family Leisure,Economy Class,535,13043,2022-08-18,2022-08-01,0
,,,-0.9498,,1,1,1,0,1,True,Family Leisure,Economy Class,213,13044,2022-06-17,2022-06-01,0
-0.2555,-0.7783,-0.9648,,,0,0,0,1,1,True,Solo Leisure,Economy Class,442,13045,2022-04-03,2022-04-01,1
-0.9403,-0.9429,-0.9696,-0.9385,-0.8766,0,0,0,0,0,False,Family Leisure,Economy Class,892,13046,2022-03-05,2022-02-01,0
-0.9434,,-0.989,,,0,1,0,1,1,True,Family Leisure,Economy Class,296,13047,2022-02-04,2022-01-01,0
-0.8827,-0.8759,-0.8638,,-0.8705,0,0,0,1,0,True,Solo Leisure,Premium Economy,1287,13048,2022-01-06,2022-01-01,0
,,,-0.7637,,1,1,1,0,1,True,Solo Leisure,Economy Class,1200,13049,2020-09-04,2020-02-01,0
-0.8518,-0.9336,-0.9278,-0.9132,,0,0,0,0,1,True,Solo Leisure,Economy Class,1184,13050,2020-03-03,2019-04-01,0
,,0.9951,0.964,0.9847,1,1,0,0,0,True,Business,Economy Class,212,13051,2020-02-11,2020-02-01,1
,0.8639,0.919,,,1,0,0,1,1,False,Couple Leisure,Economy Class,225,13052,2020-02-03,2020-02-01,1
-0.4534,-0.5774,-0.6582,-0.5932,,0,0,0,0,1,True,Business,Economy Class,1615,13053,2020-01-30,2020-01-01,0
,0.9923,0.9978,,0.9816,1,0,0,1,0,True,Family Leisure,Economy Class,232,13054,2020-01-13,2020-01-01,1
-0.9877,-0.9893,-0.9838,-0.9756,,0,0,0,0,1,True,Solo Leisure,First Class,717,13055,2019-12-29,2019-11-01,0
-0.9768,,-0.873,-0.9394,,0,1,0,0,1,True,Solo Leisure,First Class,736,13056,2019-12-19,2019-12-01,0
-0.7581,,-0.8816,-0.8517,,0,1,0,0,1,True,Solo Leisure,Economy Class,1513,13057,2019-12-17,2019-12-01,0
,0.995,0.9917,,,1,0,0,1,1,True,Family Leisure,Economy Class,214,13058,2019-12-08,2019-11-01,1
-0.7941,,-0.9419,,,0,1,0,1,1,True,Couple Leisure,Economy Class,461,13059,2019-11-28,2019-06-01,0
,,0.9937,0.9546,,1,1,0,0,1,True,Solo Leisure,Business Class,254,13060,2019-11-13,2019-10-01,1
0.9902,0.9955,0.9959,0.981,,0,0,0,0,1,True,Solo Leisure,Business Class,327,13061,2019-11-13,2019-10-01,1
0.986,0.9936,0.9941,0.971,,0,0,0,0,1,True,Solo Leisure,Economy Class,298,13062,2019-10-30,2019-09-01,1
,,-0.9409,-0.9419,,1,1,0,0,1,False,Family Leisure,Economy Class,1245,13063,2019-10-19,2019-10-01,0
,,-0.9819,,,1,1,0,1,1,True,Solo Leisure,Economy Class,359,13064,2019-09-28,2019-09-01,0
,,0.933,,,1,1,0,1,1,False,Solo Leisure,Economy Class,246,13065,2019-09-21,2019-09-01,1
-0.9489,-0.9674,-0.9748,-0.9672,-0.9762,0,0,0,0,0,True,Family Leisure,Economy Class,715,13066,2019-08-07,2019-08-01,0
-0.2679,,,-0.9043,,0,1,1,0,1,False,Couple Leisure,Economy Class,712,13067,2019-07-17,2019-01-01,0
,,0.9954,0.988,0.9931,1,1,0,0,0,True,Family Leisure,Economy Class,314,13068,2019-07-08,2019-06-01,1
0.6728,,,,-0.7873,0,1,1,1,0,True,Family Leisure,Economy Class,442,13069,2019-06-04,2019-06-01,0
,,-0.9702,-0.9592,,1,1,0,0,1,True,Couple Leisure,Economy Class,992,13070,2019-05-21,2019-05-01,0
0.9847,0.9712,,0.9428,0.935,0,0,1,0,0,True,Solo Leisure,Economy Class,899,13071,2019-05-16,2019-05-01,1
,,-0.9858,-0.9731,,1,1,0,0,1,True,Solo Leisure,Economy Class,367,13072,2019-05-12,2019-04-01,0
,,-0.5541,-0.9632,,1,1,0,0,1,True,Family Leisure,Economy Class,474,13073,2019-05-01,2019-04-01,0
-0.5285,-0.5457,-0.5721,-0.6297,-0.5162,0,0,0,0,0,True,Solo Leisure,Economy Class,2263,13074,2019-05-01,2019-04-01,0
0.9968,0.9935,0.9921,,0.982,0,0,0,1,0,True,Solo Leisure,Economy Class,370,13075,2019-04-17,2019-02-01,1
0.9935,,0.9955,0.9845,,0,1,0,0,1,True,Solo Leisure,Economy Class,281,13076,2019-04-15,2019-04-01,1
0.9903,0.9896,,,,0,0,1,1,1,True,Family Leisure,Economy Class,367,13077,2019-04-13,2019-03-01,1
-0.9191,-0.8893,-0.9414,-0.9307,,0,0,0,0,1,True,Family Leisure,Economy Class,1175,13078,2019-03-30,2018-12-01,0
,,,-0.9465,,1,1,1,0,1,False,Couple Leisure,Economy Class,1445,13079,2019-03-04,2019-02-01,0
-0.9097,-0.6083,-0.9686,-0.9677,-0.936,0,0,0,0,0,False,Family Leisure,Economy Class,690,13080,2019-02-14,2018-12-01,0
,,-0.4994,-0.493,,1,1,0,0,1,True,Couple Leisure,Economy Class,4043,13081,2019-02-09,2019-01-01,0
,-0.715,-0.7795,-0.7711,-0.6944,1,0,0,0,0,True,Family Leisure,Economy Class,1884,13082,2019-01-23,2019-01-01,0
,,-0.9416,-0.9368,,1,1,0,0,1,True,Solo Leisure,Economy Class,2686,13083,2019-01-09,2019-01-01,0
,,-0.9861,-0.9779,,1,1,0,0,1,True,Family Leisure,Economy Class,419,13084,2019-01-09,2019-01-01,0
-0.9337,-0.9362,-0.9425,-0.9396,-0.936,0,0,0,0,0,True,Solo Leisure,First Class,2068,13085,2019-01-07,2019-01-01,0
-0.9351,,-0.9838,,,0,1,0,1,1,True,Couple Leisure,Economy Class,384,13086,2018-12-21,2018-12-01,0
,,-0.9822,-0.9817,-0.959,1,1,0,0,0,False,Couple Leisure,Economy Class,451,13087,2018-12-15,2018-12-01,0
